timestamp,red_x,red_y,green_x,green_y
23978666,172.0207468879668,429.72614107883817,203.77450980392157,840.2058823529412
24021333,165.63436123348018,382.3171806167401,205.33333333333334,858.9090909090909
24038400,168.52916666666667,408.2708333333333,205.01162790697674,887.3953488372093
24081066,168.68354430379748,401.8396624472574,204.04597701149424,875.448275862069
24098133,170.568,413.988,203.6701030927835,824.8556701030927
24149333,170.59583333333333,392.39166666666665,209.37362637362637,853.2857142857143
24183466,174.2983193277311,388.4579831932773,212.15384615384616,803.2637362637363
24209066,175.54435483870967,375.31854838709677,222.5529411764706,835.035294117647
24251733,178.47863247863248,367.0940170940171,231.6046511627907,827.9883720930233
24294400,180.6086956521739,358.1217391304348,241.64044943820224,821.629213483146
24320000,184.03463203463204,356.4155844155844,251.95,816.95
24354133,136.07236842105263,123.57894736842105,262.68888888888887,813.4777777777778
24379733,191.8646288209607,354.72052401746726,274.04819277108436,810.6506024096385
24413866,197.6150442477876,361.03982300884957,269.3763440860215,743.236559139785
24465066,202.15625,360.45535714285717,298.04819277108436,806.6506024096385
24490666,203.48017621145374,351.72246696035245,310.60714285714283,806.0
24524800,207.6986899563319,352.7292576419214,322.9166666666667,804.4047619047619
24550400,213.04621848739495,357.5840336134454,333.94871794871796,800.0512820512821
24567466,217.17567567567568,354.35135135135135,345.0,794.3928571428571
24584533,222.9099099099099,359.22972972972974,356.8641975308642,789.5555555555555
24661333,224.09375,352.6294642857143,368.0,784.3928571428571
24695466,228.23111111111112,349.1377777777778,352.632183908046,711.4367816091954
24721066,237.88636363636363,357.93636363636364,393.1707317073171,771.5
24738133,238.26222222222222,347.12888888888887,405.94871794871796,764.0512820512821
24789333,243.34722222222223,343.912037037037,418.0,757.0
24806400,255.20454545454547,359.9909090909091,428.94871794871796,749.9487179487179
24849066,258.26605504587155,355.13761467889907,437.55555555555554,746.1358024691358
24891733,259.125,347.7932692307692,446.0352941176471,743.4470588235295
24908800,263.4761904761905,347.0238095238095,322.2608695652174,500.22463768115944
24934400,268.4864864864865,346.65315315315314,464.0,725.8987341772151
24977066,273.75,347.0954545454546,471.0,708.1012658227849
24994133,256.5327102803738,318.23364485981307,469.65060240963857,692.0481927710844
25053866,256.6105769230769,316.40865384615387,467.55555555555554,679.8641975308642
25088000,264.4695652173913,331.89130434782606,463.8857142857143,667.5
25130666,242.79601990049753,297.1940298507463,458.9605263157895,656.9473684210526
25147733,234.05797101449275,287.768115942029,454.9066666666667,648.9066666666666
25190400,226.33168316831683,280.76237623762376,452.1917808219178,638.0
25207466,225.5169082125604,286.1256038647343,447.0,621.5
25258666,277.9527559055118,369.40157480314963,437.8723404255319,605.1063829787234
25275733,264.76153846153846,350.7846153846154,426.78,592.96
25318400,215.80310880829015,277.72020725388603,416.0,585.5
25361066,214.47738693467338,277.6884422110553,406.0,580.5
25361066,207.49479166666666,266.0416666666667,396.38709677419354,577.5
25403733,255.1969111969112,347.58301158301157,390.0,576.8648648648649
25463466,208.4559585492228,265.9015544041451,370.28125,542.90625
25489066,232.91387559808612,307.4401913875598,336.4146341463415,506.8658536585366
25531733,219.04245283018867,281.3443396226415,380.0,589.8082191780821
25548800,228.37313432835822,292.81094527363183,382.4117647058824,597.1176470588235
25574400,237.5072463768116,302.0676328502415,388.8933333333333,605.8
25617066,278.3462897526502,374.60070671378094,401.0933333333333,614.0933333333334
25659733,244.83018867924528,294.85849056603774,418.4567901234568,619.0493827160494
25676800,256.5091743119266,301.302752293578,438.0,619.8987341772151
25693866,259.0046296296296,292.9212962962963,460.0,617.3928571428571
25745066,274.125,298.90625,486.10752688172045,610.0
25770666,281.5462555066079,288.84140969162996,476.7669902912621,555.0970873786408
25804800,303.3015873015873,296.52777777777777,537.9134615384615,574.4230769230769
25847466,313.6823529411765,286.28627450980395,564.5,544.0
25864533,328.8515625,275.203125,589.5354330708661,502.61417322834643
25915733,350.1947565543071,264.5056179775281,579.255033557047,431.3020134228188
25958400,358.4866666666667,240.68333333333334,618.0314465408806,384.60377358490564
25975466,368.34169278996865,211.07523510971788,609.7485714285714,304.97714285714284
26018133,365.612188365651,173.86149584487535,572.6,208.95652173913044
26043733,330.46401985111663,132.05707196029778,500.9812734082397,113.89138576779027
26086400,285.1521739130435,96.40338164251207,406.6712802768166,37.25259515570934
26103466,230.3576017130621,79.08565310492506,294.83870967741933,2.7016129032258065
26146133,176.61194029850745,88.81094527363184,194.71375464684016,7.933085501858736
26171733,145.0778097982709,106.72334293948127,128.27522935779817,45.19724770642202
26214400,133.6551724137931,127.7398119122257,97.02906976744185,101.90697674418605
26257066,131.44897959183675,167.4625850340136,95.03731343283582,156.96268656716418
26299733,141.66442953020135,199.60402684563758,108.5982905982906,200.95726495726495
26316800,140.55045871559633,183.82110091743118,132.09166666666667,235.6
26333866,155.93436293436292,174.84169884169884,159.1,259.51
26385066,163.5731707317073,176.46747967479675,181.69791666666666,266.1770833333333
26427733,170.008,173.944,210.94871794871796,274.94871794871796
26444800,174.37426900584796,185.7953216374269,229.1358024691358,260.55555555555554
26487466,169.375,178.36904761904762,233.94594594594594,242.14864864864865
26504533,157.8918918918919,167.6891891891892,228.26984126984127,230.4126984126984
26538666,155.07236842105263,165.92105263157896,214.0958904109589,218.013698630137
26581333,149.1153846153846,160.32417582417582,192.94594594594594,198.04054054054055
26598400,114.0,131.5,165.55555555555554,169.44444444444446
26641066,0,0,139.14864864864865,129.94594594594594
26683733,115.05882352941177,131.45882352941177,0,0
26726400,83.73059360730593,56.78082191780822,0,0
26743466,115.11111111111111,131.2111111111111,0,0
26786133,115.05882352941177,131.45882352941177,119.0,131.0
26811733,115.08791208791209,131.16483516483515,0,0
26854400,115.02597402597402,131.0909090909091,115.0,135.0
26880000,115.05882352941177,131.45882352941177,0,0
26914133,114.55844155844156,131.45454545454547,0,0
26939733,0,0,0,0
26973866,0,0,0,0
27008000,0,0,0,0
27067733,166.0,113.0,0,0
27084800,166.5,112.5,166.0,113.0
27127466,0,0,0,0
27144533,0,0,0,0
27195733,0,0,0,0
27221333,0,0,0,0
27255466,0,0,0,0
27281066,0,0,0,0
27323733,0,0,0,0
27349333,0,0,0,0
27383466,0,0,0,0
27409066,0,0,0,0
27451733,0,0,0,0
